claim_status,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count
claim,not verified,banned,114450.0,60901.0,17979.0,600.0,319.0
claim,not verified,active,738718.0,4238.0,342.0,32.0,4.0
claim,not verified,active,842253.0,523809.0,189720.0,7139.0,4452.0
claim,not verified,active,397262.0,139360.0,4399.0,3085.0,448.0
claim,not verified,under review,932517.0,156100.0,44926.0,1662.0,520.0
claim,not verified,active,922456.0,518321.0,149957.0,1121.0,372.0
claim,not verified,active,649198.0,72546.0,25887.0,1250.0,330.0
claim,not verified,active,714899.0,35710.0,12609.0,168.0,34.0
claim,not verified,active,185354.0,26189.0,6943.0,43.0,27.0
claim,not verified,active,828181.0,69853.0,12168.0,758.0,190.0
claim,not verified,active,977760.0,452230.0,161628.0,5712.0,2020.0
claim,not verified,banned,493034.0,148223.0,39377.0,2073.0,439.0
claim,not verified,active,858524.0,501235.0,117357.0,11126.0,180.0
claim,not verified,active,984118.0,373018.0,134772.0,312.0,39.0
claim,not verified,active,517238.0,61292.0,17211.0,206.0,7.0
claim,not verified,under review,994532.0,220204.0,74127.0,992.0,236.0
claim,not verified,banned,915539.0,606083.0,46893.0,12880.0,6710.0
claim,not verified,banned,220752.0,103155.0,2961.0,1936.0,631.0
claim,not verified,active,315059.0,411.0,163.0,2.0,1.0
claim,not verified,banned,358034.0,52254.0,18063.0,332.0,195.0
claim,not verified,under review,776036.0,320915.0,41952.0,7771.0,3140.0
claim,not verified,under review,868561.0,111886.0,25251.0,2457.0,966.0
claim,not verified,banned,49026.0,14095.0,5210.0,282.0,83.0
claim,not verified,active,122097.0,31735.0,8173.0,51.0,29.0
claim,not verified,under review,978657.0,149962.0,39048.0,1252.0,740.0
claim,not verified,active,60515.0,30619.0,11004.0,317.0,1.0
claim,not verified,active,423603.0,20615.0,7834.0,318.0,72.0
claim,not verified,under review,663122.0,257871.0,92407.0,1092.0,645.0
claim,not verified,active,537333.0,175610.0,27170.0,2311.0,1027.0
claim,not verified,under review,761847.0,266000.0,88651.0,5188.0,1319.0
claim,not verified,active,363842.0,145217.0,42624.0,2495.0,413.0
claim,not verified,active,460288.0,85193.0,31433.0,915.0,487.0
claim,not verified,banned,455878.0,58577.0,3978.0,261.0,142.0
claim,not verified,active,495823.0,47411.0,4505.0,677.0,414.0
claim,not verified,active,560962.0,68684.0,1621.0,877.0,74.0
claim,not verified,active,462967.0,97057.0,10015.0,1606.0,616.0
claim,not verified,banned,988167.0,569618.0,190956.0,479.0,12.0
claim,not verified,active,326344.0,116851.0,33668.0,894.0,291.0
claim,not verified,under review,507621.0,6037.0,767.0,123.0,17.0
claim,not verified,active,105744.0,9677.0,2486.0,140.0,70.0
claim,not verified,active,474574.0,184903.0,4692.0,1614.0,115.0
claim,not verified,active,817123.0,451648.0,135650.0,7257.0,1655.0
claim,not verified,under review,352489.0,127192.0,45813.0,876.0,450.0
claim,not verified,active,648130.0,44336.0,17473.0,104.0,0.0
claim,not verified,active,7909.0,2076.0,216.0,47.0,15.0
claim,not verified,active,127942.0,83953.0,5304.0,417.0,223.0
claim,not verified,active,793980.0,405924.0,64080.0,80.0,41.0
claim,not verified,active,614356.0,66346.0,9136.0,378.0,20.0
claim,not verified,banned,774679.0,251801.0,13100.0,1476.0,46.0
claim,not verified,active,313127.0,138327.0,38830.0,3274.0,861.0
claim,not verified,active,754744.0,84051.0,235.0,1898.0,783.0
claim,not verified,banned,50330.0,23807.0,4277.0,358.0,55.0
claim,not verified,active,629225.0,23301.0,5098.0,447.0,170.0
claim,not verified,banned,216817.0,3050.0,1074.0,10.0,4.0
claim,not verified,banned,754937.0,60690.0,838.0,491.0,187.0
claim,not verified,active,224803.0,81477.0,31807.0,1958.0,98.0
claim,not verified,active,342112.0,56316.0,4474.0,19.0,9.0
claim,not verified,under review,20913.0,7608.0,776.0,146.0,2.0
claim,not verified,banned,762256.0,429049.0,90626.0,7595.0,4247.0
claim,not verified,active,173164.0,80922.0,19400.0,500.0,50.0
claim,not verified,active,38018.0,5975.0,1389.0,83.0,1.0
claim,not verified,active,657724.0,224026.0,31564.0,1039.0,74.0
claim,not verified,active,774294.0,33837.0,6957.0,830.0,241.0
claim,not verified,active,165969.0,42700.0,14191.0,533.0,122.0
claim,not verified,active,504387.0,260539.0,48579.0,5774.0,3151.0
claim,not verified,active,800336.0,176505.0,45607.0,1294.0,621.0
claim,not verified,active,553948.0,159540.0,17317.0,1648.0,365.0
claim,not verified,active,804327.0,183464.0,58130.0,1135.0,183.0
claim,not verified,under review,432188.0,271801.0,101613.0,5653.0,2311.0
claim,not verified,active,64537.0,38438.0,3059.0,159.0,38.0
claim,not verified,banned,742368.0,395931.0,31146.0,7747.0,691.0
claim,not verified,banned,934669.0,492198.0,71521.0,1735.0,602.0
claim,not verified,active,143315.0,1715.0,293.0,1.0,0.0
claim,not verified,under review,405826.0,256799.0,31112.0,237.0,72.0
claim,not verified,banned,47288.0,2989.0,875.0,19.0,11.0
claim,not verified,active,983132.0,319802.0,76441.0,2084.0,1047.0
claim,verified,active,50430.0,17672.0,268.0,306.0,94.0
claim,not verified,active,431533.0,219848.0,74974.0,4782.0,3072.0
claim,not verified,banned,309528.0,81328.0,22001.0,741.0,102.0
claim,not verified,active,644850.0,244903.0,88200.0,5724.0,1433.0
claim,not verified,under review,901420.0,344915.0,61673.0,3335.0,2035.0
claim,not verified,banned,470459.0,169600.0,17081.0,2847.0,167.0
claim,not verified,active,60008.0,10007.0,3881.0,249.0,108.0
claim,not verified,under review,66873.0,24532.0,2284.0,560.0,34.0
claim,not verified,active,854114.0,282399.0,54489.0,157.0,27.0
claim,not verified,active,829639.0,309638.0,45002.0,7645.0,139.0
claim,not verified,active,570731.0,13921.0,3738.0,283.0,90.0
claim,not verified,active,806176.0,163583.0,33980.0,1761.0,867.0
claim,not verified,under review,548459.0,254462.0,28086.0,4311.0,1232.0
claim,not verified,active,600881.0,242444.0,37673.0,2354.0,162.0
claim,not verified,under review,541948.0,102286.0,18729.0,299.0,160.0
claim,not verified,active,882308.0,514298.0,105707.0,503.0,145.0
claim,not verified,active,663988.0,149235.0,23106.0,503.0,224.0
claim,not verified,active,747633.0,494638.0,116477.0,3628.0,278.0
claim,not verified,banned,270009.0,97769.0,15997.0,1110.0,84.0
claim,not verified,active,164686.0,75109.0,18338.0,153.0,89.0
claim,not verified,active,876195.0,101263.0,2491.0,504.0,258.0
claim,not verified,banned,987460.0,292272.0,52385.0,1439.0,609.0
claim,not verified,active,579359.0,127528.0,12728.0,1493.0,556.0
claim,not verified,active,215329.0,15222.0,2873.0,126.0,69.0
claim,not verified,active,740228.0,194571.0,266.0,4777.0,175.0
claim,not verified,active,142010.0,12180.0,1045.0,62.0,25.0
claim,not verified,active,842608.0,29766.0,5802.0,643.0,164.0
claim,not verified,under review,444917.0,105822.0,37864.0,1684.0,204.0
claim,verified,under review,795286.0,438687.0,114658.0,3554.0,596.0
claim,not verified,active,218748.0,60142.0,18160.0,1201.0,717.0
claim,not verified,active,128741.0,58555.0,2169.0,277.0,105.0
claim,not verified,active,93594.0,23845.0,258.0,220.0,48.0
claim,not verified,banned,104090.0,15260.0,6009.0,173.0,26.0
claim,not verified,active,492023.0,84583.0,10684.0,2002.0,458.0
claim,not verified,active,896222.0,53015.0,9599.0,524.0,138.0
claim,not verified,active,130679.0,63810.0,23373.0,160.0,48.0
claim,not verified,under review,502954.0,204295.0,20870.0,4003.0,539.0
claim,not verified,active,214144.0,107374.0,3612.0,2514.0,889.0
claim,not verified,active,690027.0,279646.0,38568.0,5260.0,433.0
claim,not verified,active,639672.0,181656.0,26642.0,988.0,590.0
claim,not verified,active,97178.0,63802.0,25377.0,779.0,450.0
claim,not verified,active,417096.0,262292.0,43634.0,5728.0,2354.0
claim,not verified,active,942535.0,254938.0,59446.0,5011.0,1764.0
claim,not verified,active,623395.0,188216.0,20855.0,449.0,276.0
claim,not verified,active,881793.0,317163.0,91813.0,863.0,553.0
claim,not verified,active,468319.0,7045.0,614.0,63.0,25.0
claim,not verified,under review,380706.0,164412.0,53088.0,1336.0,229.0
claim,not verified,active,456991.0,268048.0,98575.0,497.0,29.0
claim,not verified,under review,966091.0,526894.0,123004.0,13142.0,7190.0
claim,not verified,under review,642622.0,386152.0,38208.0,6518.0,3780.0
claim,not verified,active,478997.0,97887.0,23975.0,1551.0,352.0
claim,not verified,active,415668.0,133786.0,7495.0,2359.0,1459.0
claim,not verified,active,521878.0,339848.0,8599.0,7120.0,1001.0
claim,not verified,active,14801.0,3963.0,44.0,78.0,7.0
claim,not verified,active,101196.0,45920.0,15402.0,1003.0,173.0
claim,not verified,active,790630.0,240775.0,6953.0,3882.0,2220.0
claim,not verified,active,481957.0,60787.0,12309.0,1254.0,363.0
claim,not verified,under review,382847.0,154035.0,41620.0,2038.0,886.0
claim,not verified,under review,739560.0,170786.0,26455.0,3399.0,245.0
claim,not verified,active,120499.0,2409.0,730.0,8.0,5.0
claim,not verified,under review,1049.0,667.0,246.0,6.0,2.0
claim,not verified,active,790797.0,197547.0,13081.0,2877.0,801.0
claim,not verified,banned,768540.0,159887.0,23187.0,2740.0,594.0
claim,not verified,active,963759.0,477837.0,4545.0,2753.0,1671.0
claim,not verified,under review,858123.0,398099.0,143981.0,2456.0,926.0
claim,not verified,active,426344.0,211737.0,41422.0,2342.0,1070.0
claim,not verified,active,708798.0,286003.0,79182.0,127.0,29.0
claim,not verified,banned,487326.0,244182.0,5882.0,4724.0,885.0
claim,not verified,active,330997.0,126387.0,6808.0,1566.0,242.0
claim,not verified,banned,341114.0,132306.0,36619.0,2883.0,1252.0
claim,not verified,under review,816264.0,210245.0,53258.0,1252.0,295.0
claim,not verified,banned,812250.0,399179.0,66896.0,7134.0,2103.0
claim,not verified,active,508999.0,295481.0,4152.0,5435.0,185.0
claim,not verified,active,487295.0,316717.0,2079.0,2457.0,195.0
claim,not verified,active,217638.0,138196.0,40462.0,1146.0,712.0
claim,not verified,active,760796.0,483433.0,108356.0,5666.0,1989.0
claim,not verified,active,708570.0,323985.0,79825.0,1640.0,329.0
claim,not verified,active,10798.0,6062.0,563.0,72.0,18.0
claim,not verified,active,410951.0,184345.0,64177.0,2688.0,188.0
claim,not verified,active,115779.0,34352.0,9051.0,790.0,131.0
claim,not verified,active,389835.0,226153.0,42470.0,5600.0,2477.0
claim,not verified,active,613562.0,218063.0,67445.0,2520.0,498.0
claim,not verified,active,212619.0,138862.0,619.0,130.0,58.0
claim,not verified,under review,991937.0,487856.0,20372.0,1663.0,995.0
claim,not verified,active,961391.0,237644.0,14738.0,5837.0,1775.0
claim,not verified,active,80824.0,33728.0,6498.0,721.0,464.0
claim,not verified,active,104871.0,1887.0,97.0,32.0,5.0
claim,not verified,active,258429.0,23276.0,281.0,17.0,6.0
claim,not verified,active,960931.0,101432.0,37814.0,1162.0,683.0
claim,not verified,active,708280.0,324201.0,77782.0,5782.0,2432.0
claim,not verified,active,530403.0,186561.0,44494.0,1429.0,452.0
claim,not verified,active,173159.0,36040.0,3333.0,897.0,519.0
claim,not verified,active,340725.0,208424.0,75952.0,4635.0,2834.0
claim,not verified,active,503962.0,165569.0,9938.0,3372.0,193.0
claim,not verified,active,874740.0,336409.0,1527.0,2942.0,1695.0
claim,not verified,active,614620.0,25770.0,533.0,29.0,12.0
claim,not verified,active,35544.0,13039.0,1117.0,275.0,1.0
claim,not verified,banned,463456.0,34596.0,13756.0,165.0,45.0
claim,not verified,active,753984.0,494172.0,240.0,8834.0,2425.0
claim,not verified,banned,300238.0,181626.0,11852.0,180.0,64.0
claim,not verified,active,548184.0,119996.0,31725.0,687.0,298.0
claim,not verified,banned,173663.0,30804.0,8295.0,645.0,367.0
claim,not verified,active,758413.0,372503.0,15272.0,7209.0,4305.0
claim,not verified,active,387885.0,196838.0,53279.0,2299.0,346.0
claim,not verified,active,22507.0,3402.0,1133.0,29.0,8.0
claim,not verified,active,255796.0,105234.0,25171.0,1192.0,468.0
claim,not verified,under review,985776.0,506953.0,37150.0,3263.0,833.0
claim,not verified,active,740210.0,9671.0,2695.0,134.0,2.0
claim,not verified,active,153693.0,57779.0,2329.0,465.0,206.0
claim,not verified,banned,895575.0,575009.0,63371.0,2660.0,318.0
claim,not verified,active,534119.0,34667.0,2920.0,625.0,392.0
claim,not verified,active,895796.0,132952.0,13368.0,2282.0,1449.0
claim,not verified,active,357315.0,139197.0,20071.0,2063.0,199.0
claim,not verified,active,807748.0,456129.0,8008.0,7758.0,45.0
claim,not verified,under review,621555.0,298265.0,46207.0,4747.0,488.0
claim,verified,active,500841.0,310485.0,63822.0,6112.0,2195.0
claim,not verified,under review,778833.0,13399.0,4020.0,315.0,1.0
claim,not verified,active,503043.0,251710.0,21620.0,1080.0,270.0
claim,not verified,active,167530.0,55236.0,17862.0,1268.0,608.0
claim,not verified,under review,547083.0,203413.0,30163.0,3835.0,1151.0
claim,not verified,banned,116201.0,2670.0,647.0,37.0,17.0
claim,not verified,active,665487.0,385434.0,95335.0,9040.0,2612.0
claim,not verified,banned,451938.0,65940.0,21854.0,1462.0,918.0
claim,not verified,active,273090.0,129076.0,35165.0,256.0,13.0
claim,not verified,active,714457.0,5939.0,621.0,43.0,10.0
claim,not verified,under review,766704.0,227289.0,26481.0,1408.0,181.0
claim,not verified,banned,968756.0,520970.0,56155.0,3199.0,976.0
claim,not verified,under review,980730.0,627980.0,6852.0,8197.0,1312.0
claim,not verified,active,93449.0,7070.0,185.0,154.0,18.0
claim,not verified,active,785326.0,407878.0,73406.0,8193.0,2364.0
claim,not verified,active,680845.0,161674.0,29066.0,2537.0,1486.0
claim,not verified,banned,363730.0,39759.0,5705.0,54.0,28.0
claim,not verified,active,842209.0,77214.0,5726.0,1200.0,389.0
claim,not verified,under review,54015.0,11719.0,4472.0,232.0,119.0
claim,not verified,active,679086.0,127366.0,39115.0,2192.0,467.0
claim,not verified,active,129607.0,5473.0,1526.0,47.0,1.0
claim,not verified,active,864969.0,299106.0,38837.0,2659.0,521.0
claim,not verified,active,794777.0,386927.0,27599.0,8308.0,397.0
claim,not verified,active,687162.0,205785.0,19853.0,2562.0,1694.0
claim,not verified,active,875054.0,253489.0,100175.0,4402.0,1240.0
claim,verified,active,27344.0,17292.0,3397.0,391.0,226.0
claim,not verified,active,884347.0,167954.0,39269.0,3141.0,305.0
claim,not verified,active,925047.0,273219.0,104385.0,1415.0,125.0
claim,not verified,active,168911.0,1538.0,159.0,30.0,11.0
claim,not verified,active,603891.0,375303.0,50520.0,6369.0,4240.0
claim,not verified,under review,715253.0,8701.0,1086.0,181.0,94.0
claim,not verified,active,611533.0,265933.0,92226.0,3825.0,1364.0
claim,not verified,active,748326.0,97390.0,18523.0,925.0,489.0
claim,not verified,active,356969.0,55918.0,8821.0,91.0,14.0
claim,not verified,under review,836975.0,322851.0,102282.0,4232.0,1114.0
claim,not verified,active,773113.0,454324.0,141356.0,10941.0,6360.0
claim,not verified,active,617481.0,351444.0,124279.0,715.0,132.0
claim,not verified,active,659681.0,328412.0,98570.0,3734.0,1470.0
claim,not verified,active,205130.0,17420.0,5091.0,170.0,112.0
claim,not verified,active,104991.0,39501.0,9099.0,816.0,442.0
claim,not verified,under review,529392.0,236874.0,13845.0,1369.0,462.0
claim,not verified,active,889608.0,452004.0,53037.0,8697.0,5600.0
claim,not verified,under review,454087.0,211944.0,67890.0,4031.0,1236.0
claim,not verified,active,318124.0,100126.0,1871.0,1434.0,625.0
claim,not verified,banned,56756.0,1376.0,170.0,9.0,2.0
claim,not verified,active,189062.0,7096.0,2033.0,37.0,12.0
claim,not verified,active,618661.0,361600.0,5895.0,7965.0,1688.0
claim,not verified,active,814885.0,6702.0,1728.0,150.0,84.0
claim,not verified,active,977635.0,602262.0,116083.0,5007.0,2728.0
claim,not verified,under review,789722.0,222134.0,76623.0,4365.0,1322.0
claim,not verified,active,92652.0,9119.0,957.0,205.0,35.0
claim,not verified,active,526254.0,290928.0,72594.0,2276.0,331.0
claim,not verified,under review,211942.0,22320.0,984.0,113.0,55.0
claim,not verified,under review,337722.0,118206.0,39910.0,2879.0,1036.0
claim,not verified,active,440956.0,18296.0,5414.0,231.0,78.0
claim,not verified,active,452278.0,131705.0,44142.0,2521.0,759.0
claim,not verified,active,878169.0,67597.0,24813.0,1129.0,406.0
claim,not verified,active,3559.0,85.0,21.0,1.0,1.0
claim,not verified,banned,885768.0,60689.0,1789.0,1022.0,462.0
claim,not verified,active,788092.0,22497.0,3048.0,257.0,25.0
claim,not verified,active,395666.0,63694.0,22821.0,1465.0,346.0
claim,not verified,active,759603.0,505207.0,48251.0,6695.0,118.0
claim,not verified,active,883035.0,140900.0,22395.0,2558.0,466.0
claim,not verified,active,500791.0,185281.0,46036.0,620.0,316.0
claim,not verified,active,663963.0,311872.0,26594.0,6666.0,3700.0
claim,not verified,active,867493.0,174441.0,29332.0,4037.0,919.0
claim,not verified,active,248836.0,48222.0,688.0,1122.0,391.0
claim,not verified,active,882170.0,587724.0,234618.0,2409.0,494.0
claim,not verified,active,534161.0,53634.0,11846.0,116.0,57.0
claim,not verified,under review,481256.0,309530.0,98069.0,3589.0,1135.0
claim,not verified,active,708648.0,255386.0,31599.0,5791.0,3036.0
claim,not verified,active,925579.0,140217.0,6725.0,1707.0,28.0
claim,not verified,under review,722294.0,379125.0,25756.0,19.0,9.0
claim,not verified,active,303723.0,124945.0,48562.0,2760.0,682.0
claim,not verified,under review,587669.0,212047.0,36485.0,2180.0,692.0
claim,not verified,under review,312996.0,174846.0,7078.0,2637.0,406.0
claim,not verified,active,276787.0,178649.0,66991.0,1872.0,612.0
claim,not verified,under review,383539.0,62912.0,3844.0,947.0,4.0
claim,not verified,banned,573382.0,257118.0,34247.0,3006.0,1151.0
claim,not verified,active,445888.0,208977.0,4899.0,1253.0,232.0
claim,not verified,active,492709.0,11195.0,3194.0,79.0,27.0
claim,not verified,active,469970.0,243149.0,90247.0,625.0,218.0
claim,not verified,active,165386.0,90486.0,30818.0,911.0,405.0
claim,not verified,active,225439.0,51439.0,2596.0,295.0,93.0
claim,not verified,active,920411.0,257521.0,68920.0,2262.0,659.0
claim,not verified,banned,826664.0,278304.0,5899.0,3587.0,2212.0
claim,not verified,active,443254.0,144062.0,49517.0,232.0,140.0
